Timestamp	VehicleID	State	Fuel	Speed	Lat	Lng
2026-07-18 13:59:36.094	VN001	Refuel	9.94	0.0	21.027037	105.854208
2026-07-18 13:59:37.101	VN001	Refuel	10.39	0.0	21.027024	105.854213
2026-07-18 13:59:38.103	VN001	Refuel	10.84	0.0	21.027038	105.854209
2026-07-18 13:59:39.105	VN001	Refuel	11.29	0.0	21.027023	105.854208
2026-07-18 13:59:40.106	VN001	Refuel	11.29	0.0	21.027025	105.854202
2026-07-18 13:59:41.112	VN001	Refuel	11.29	0.0	21.027015	105.854199
2026-07-18 13:59:42.113	VN001	Refuel	11.29	0.0	21.027003	105.854214
2026-07-18 13:59:43.113	VN001	Refuel	11.29	0.0	21.026988	105.854214
2026-07-18 13:59:44.114	VN001	Refuel	11.29	0.0	21.026987	105.854208
2026-07-18 13:59:45.115	VN001	Refuel	11.29	0.0	21.026990	105.854200
[2026-07-18 13:59:46] STATE CHANGE: Refuel -> Driving (duration: 35.7s)
2026-07-18 13:59:46.127	VN001	Driving	11.23	22.6	21.026982	105.854140
2026-07-18 13:59:47.123	VN001	Driving	11.17	28.5	21.026945	105.854205
2026-07-18 13:59:48.124	VN001	Driving	11.11	32.2	21.026879	105.854155
2026-07-18 13:59:49.125	VN001	Driving	11.04	35.2	21.026863	105.854248
2026-07-18 13:59:50.131	VN001	Driving	10.99	37.2	21.026936	105.854187
2026-07-18 13:59:51.133	VN001	Driving	10.93	39.7	21.027007	105.854113
2026-07-18 13:59:52.133	VN001	Driving	10.87	40.7	21.027044	105.854011
2026-07-18 13:59:53.135	VN001	Driving	10.81	41.9	21.026954	105.853954
2026-07-18 13:59:54.136	VN001	Driving	10.75	43.3	21.027059	105.853928
2026-07-18 13:59:55.143	VN001	Driving	10.69	43.9	21.027168	105.853943
2026-07-18 13:59:56.144	VN001	Driving	10.63	44.5	21.027234	105.854039
2026-07-18 13:59:57.145	VN001	Driving	10.57	44.6	21.027300	105.854135
2026-07-18 13:59:58.146	VN001	Driving	10.51	45.6	21.027295	105.854258
2026-07-18 13:59:59.152	VN001	Driving	10.45	46.4	21.027251	105.854373
2026-07-18 14:00:00.153	VN001	Driving	10.39	47.2	21.027233	105.854248
2026-07-18 14:00:01.157	VN001	Driving	10.33	46.3	21.027140	105.854321
2026-07-18 14:00:02.159	VN001	Driving	10.27	47.9	21.027231	105.854238
2026-07-18 14:00:03.160	VN001	Driving	10.21	49.3	21.027157	105.854132
2026-07-18 14:00:04.166	VN001	Driving	10.15	48.8	21.027278	105.854112
2026-07-18 14:00:05.167	VN001	Driving	10.09	47.8	21.027350	105.854010
2026-07-18 14:00:06.168	VN001	Driving	10.03	50.8	21.027473	105.854043
2026-07-18 14:00:07.170	VN001	Driving	9.97	50.6	21.027487	105.854178
2026-07-18 14:00:08.176	VN001	Driving	9.91	52.0	21.027444	105.854046
2026-07-18 14:00:09.177	VN001	Driving	9.85	50.6	21.027380	105.854163
2026-07-18 14:00:10.179	VN001	Driving	9.79	49.1	21.027453	105.854058
2026-07-18 14:00:11.180	VN001	Driving	9.72	50.0	21.027497	105.853932
2026-07-18 14:00:12.181	VN001	Driving	9.66	50.5	21.027372	105.853908
2026-07-18 14:00:13.188	VN001	Driving	9.6	48.3	21.027381	105.854037
2026-07-18 14:00:14.189	VN001	Driving	9.54	48.9	21.027485	105.854107
2026-07-18 14:00:15.190	VN001	Driving	9.48	49.6	21.027508	105.854238
2026-07-18 14:00:16.191	VN001	Driving	9.42	48.4	21.027536	105.854111
2026-07-18 14:00:17.196	VN001	Driving	9.36	48.0	21.027562	105.854237
2026-07-18 14:00:18.197	VN001	Driving	9.3	46.8	21.027641	105.854145
2026-07-18 14:00:19.199	VN001	Driving	9.24	47.5	21.027528	105.854183
2026-07-18 14:00:20.199	VN001	Driving	9.18	47.6	21.027590	105.854292
2026-07-18 14:00:21.206	VN001	Driving	9.12	49.4	21.027685	105.854377
[2026-07-18 14:00:22] STATE CHANGE: Driving -> Fuel Theft (duration: 17.5s)
2026-07-18 14:00:22.206	VN001	Fuel Theft	7.92	5.0	21.027683	105.854380
2026-07-18 14:00:23.207	VN001	Fuel Theft	6.71	4.0	21.027667	105.854383
2026-07-18 14:00:24.208	VN001	Fuel Theft	5.51	0.0	21.027671	105.854389
2026-07-18 14:00:25.211	VN001	Fuel Theft	5.0	0.0	21.027676	105.854407
2026-07-18 14:00:26.216	VN001	Fuel Theft	5.0	0.0	21.027660	105.854409
2026-07-18 14:00:27.220	VN001	Fuel Theft	5.0	0.0	21.027665	105.854421
2026-07-18 14:00:28.221	VN001	Fuel Theft	5.0	0.0	21.027670	105.854448
2026-07-18 14:00:29.221	VN001	Fuel Theft	5.0	0.0	21.027683	105.854449
2026-07-18 14:00:30.232	VN001	Fuel Theft	5.0	0.0	21.027679	105.854441
2026-07-18 14:00:31.232	VN001	Fuel Theft	5.0	0.0	21.027674	105.854441
2026-07-18 14:00:32.233	VN001	Fuel Theft	5.0	0.0	21.027672	105.854444
2026-07-18 14:00:33.234	VN001	Fuel Theft	5.0	0.0	21.027685	105.854440
2026-07-18 14:00:34.243	VN001	Fuel Theft	5.0	0.0	21.027673	105.854437
2026-07-18 14:00:35.244	VN001	Fuel Theft	5.0	0.0	21.027680	105.854423
2026-07-18 14:00:36.245	VN001	Fuel Theft	5.0	0.0	21.027665	105.854424
2026-07-18 14:00:37.246	VN001	Fuel Theft	5.0	0.0	21.027674	105.854420
2026-07-18 14:00:38.253	VN001	Fuel Theft	5.0	0.0	21.027662	105.854419
2026-07-18 14:00:39.254	VN001	Fuel Theft	5.0	0.0	21.027669	105.854408
[2026-07-18 14:00:40] STATE CHANGE: Fuel Theft -> Idle (duration: 14.3s)
2026-07-18 14:00:40.255	VN001	Idle	5.0	0.0	21.027666	105.854407
2026-07-18 14:00:41.258	VN001	Idle	5.0	0.0	21.027644	105.854413
2026-07-18 14:00:42.262	VN001	Idle	5.0	0.0	21.027648	105.854404
2026-07-18 14:00:43.269	VN001	Idle	5.0	0.0	21.027660	105.854407
2026-07-18 14:00:44.271	VN001	Idle	5.0	0.0	21.027658	105.854415
2026-07-18 14:00:45.273	VN001	Idle	5.0	0.0	21.027663	105.854415
2026-07-18 14:00:46.274	VN001	Idle	5.0	0.0	21.027679	105.854403
2026-07-18 14:00:47.280	VN001	Idle	5.0	0.0	21.027667	105.854397
2026-07-18 14:00:48.281	VN001	Idle	5.0	0.0	21.027660	105.854405
2026-07-18 14:00:49.281	VN001	Idle	5.0	0.0	21.027650	105.854406
2026-07-18 14:00:50.282	VN001	Idle	5.0	0.0	21.027640	105.854394
2026-07-18 14:00:51.286	VN001	Idle	5.0	0.0	21.027653	105.854406
2026-07-18 14:00:52.287	VN001	Idle	5.0	0.0	21.027650	105.854398
2026-07-18 14:00:53.288	VN001	Idle	5.0	0.0	21.027658	105.854415
2026-07-18 14:00:54.288	VN001	Idle	5.0	0.0	21.027664	105.854418
[2026-07-18 14:00:55] STATE CHANGE: Idle -> Driving (duration: 43.5s)
2026-07-18 14:00:55.290	VN001	Driving	5.0	14.4	21.027641	105.854448
2026-07-18 14:00:56.295	VN001	Driving	5.0	21.1	21.027589	105.854434
2026-07-18 14:00:57.300	VN001	Driving	5.0	25.8	21.027543	105.854483
2026-07-18 14:00:58.305	VN001	Driving	5.0	29.3	21.027487	105.854433
2026-07-18 14:00:59.312	VN001	Driving	5.0	32.8	21.027412	105.854396
2026-07-18 14:01:00.317	VN001	Driving	5.0	36.7	21.027449	105.854486
2026-07-18 14:01:01.317	VN001	Driving	5.0	39.8	21.027540	105.854529
2026-07-18 14:01:02.318	VN001	Driving	5.0	40.1	21.027614	105.854456
2026-07-18 14:01:03.319	VN001	Driving	5.0	42.2	21.027700	105.854521
2026-07-18 14:01:04.320	VN001	Driving	5.0	42.8	21.027601	105.854565
2026-07-18 14:01:05.331	VN001	Driving	5.0	42.4	21.027677	105.854644
2026-07-18 14:01:06.338	VN001	Driving	5.0	45.1	21.027691	105.854524
2026-07-18 14:01:07.340	VN001	Driving	5.0	46.2	21.027579	105.854557
2026-07-18 14:01:08.341	VN001	Driving	5.0	46.8	21.027471	105.854509
2026-07-18 14:01:09.347	VN001	Driving	5.0	46.3	21.027406	105.854612
2026-07-18 14:01:10.348	VN001	Driving	5.0	44.9	21.027494	105.854536
2026-07-18 14:01:11.349	VN001	Driving	5.0	44.7	21.027492	105.854656
2026-07-18 14:01:12.351	VN001	Driving	5.0	45.6	21.027488	105.854778
2026-07-18 14:01:13.360	VN001	Driving	5.0	45.7	21.027424	105.854677
2026-07-18 14:01:14.364	VN001	Driving	5.0	44.5	21.027416	105.854558
2026-07-18 14:01:15.368	VN001	Driving	5.0	46.0	21.027313	105.854612
2026-07-18 14:01:16.369	VN001	Driving	5.0	46.1	21.027241	105.854515
2026-07-18 14:01:17.376	VN001	Driving	5.0	46.4	21.027147	105.854588
2026-07-18 14:01:18.377	VN001	Driving	5.0	46.4	21.027074	105.854491
2026-07-18 14:01:19.378	VN001	Driving	5.0	46.1	21.026958	105.854492
2026-07-18 14:01:20.379	VN001	Driving	5.0	47.5	21.027071	105.854453
2026-07-18 14:01:21.382	VN001	Driving	5.0	48.1	21.027189	105.854480
2026-07-18 14:01:22.388	VN001	Driving	5.0	47.9	21.027072	105.854508
2026-07-18 14:01:23.390	VN001	Driving	5.0	47.0	21.027142	105.854610
2026-07-18 14:01:24.392	VN001	Driving	5.0	47.0	21.027046	105.854537
2026-07-18 14:01:25.394	VN001	Driving	5.0	48.2	21.026969	105.854637
2026-07-18 14:01:26.401	VN001	Driving	5.0	46.5	21.027053	105.854550
2026-07-18 14:01:27.402	VN001	Driving	5.0	47.0	21.027031	105.854674
2026-07-18 14:01:28.403	VN001	Driving	5.0	46.9	21.026966	105.854779
2026-07-18 14:01:29.405	VN001	Driving	5.0	46.9	21.027044	105.854685
2026-07-18 14:01:30.412	VN001	Driving	5.0	49.1	21.027112	105.854576
2026-07-18 14:01:31.415	VN001	Driving	5.0	49.5	21.027076	105.854449
2026-07-18 14:01:32.416	VN001	Driving	5.0	49.3	21.027127	105.854569
2026-07-18 14:01:33.419	VN001	Driving	5.0	47.4	21.027240	105.854610
2026-07-18 14:01:34.425	VN001	Driving	5.0	46.6	21.027356	105.854625
2026-07-18 14:01:35.427	VN001	Driving	5.0	46.5	21.027245	105.854663
2026-07-18 14:01:36.428	VN001	Driving	5.0	47.5	21.027349	105.854600
2026-07-18 14:01:37.429	VN001	Driving	5.0	48.5	21.027290	105.854714
2026-07-18 14:01:38.430	VN001	Driving	5.0	48.0	21.027293	105.854585
[2026-07-18 14:01:39] STATE CHANGE: Driving -> Idle (duration: 12.7s)
2026-07-18 14:01:39.462	VN001	Idle	5.0	5.0	21.027299	105.854579
2026-07-18 14:01:40.437	VN001	Idle	5.0	4.0	21.027309	105.854565
2026-07-18 14:01:41.438	VN001	Idle	5.0	0.0	21.027309	105.854582
2026-07-18 14:01:42.440	VN001	Idle	5.0	0.0	21.027315	105.854561
2026-07-18 14:01:43.442	VN001	Idle	5.0	0.0	21.027302	105.854565
2026-07-18 14:01:44.443	VN001	Idle	5.0	0.0	21.027316	105.854578
2026-07-18 14:01:45.444	VN001	Idle	5.0	0.0	21.027320	105.854590
2026-07-18 14:01:46.445	VN001	Idle	5.0	0.0	21.027315	105.854587
2026-07-18 14:01:47.451	VN001	Idle	5.0	0.0	21.027324	105.854600
2026-07-18 14:01:48.453	VN001	Idle	5.0	0.0	21.027324	105.854608
2026-07-18 14:01:49.454	VN001	Idle	5.0	0.0	21.027327	105.854596
2026-07-18 14:01:50.455	VN001	Idle	5.0	0.0	21.027339	105.854606
2026-07-18 14:01:51.461	VN001	Idle	5.0	0.0	21.027341	105.854609
[2026-07-18 14:01:52] STATE CHANGE: Idle -> Driving (duration: 48.9s)
2026-07-18 14:01:52.462	VN001	Driving	5.0	18.3	21.027385	105.854622
2026-07-18 14:01:53.462	VN001	Driving	5.0	26.0	21.027427	105.854569
2026-07-18 14:01:54.464	VN001	Driving	5.0	30.0	21.027425	105.854650
2026-07-18 14:01:55.470	VN001	Driving	5.0	35.3	21.027374	105.854573
2026-07-18 14:01:56.471	VN001	Driving	5.0	38.9	21.027401	105.854473
2026-07-18 14:01:57.472	VN001	Driving	5.0	42.9	21.027293	105.854470
2026-07-18 14:01:58.473	VN001	Driving	5.0	44.2	21.027187	105.854503
2026-07-18 14:01:59.473	VN001	Driving	5.0	47.1	21.027251	105.854397
2026-07-18 14:02:00.482	VN001	Driving	5.0	47.1	21.027142	105.854349
2026-07-18 14:02:01.484	VN001	Driving	5.0	47.7	21.027090	105.854465
2026-07-18 14:02:02.489	VN001	Driving	5.0	48.2	21.027208	105.854492
2026-07-18 14:02:03.495	VN001	Driving	5.0	48.8	21.027317	105.854549
2026-07-18 14:02:04.503	VN001	Driving	5.0	51.4	21.027239	105.854659
2026-07-18 14:02:05.504	VN001	Driving	5.0	50.3	21.027140	105.854742
2026-07-18 14:02:06.506	VN001	Driving	5.0	50.2	21.027244	105.854666
2026-07-18 14:02:07.514	VN001	Driving	5.0	49.5	21.027234	105.854534
2026-07-18 14:02:08.514	VN001	Driving	5.0	52.1	21.027270	105.854668
2026-07-18 14:02:09.519	VN001	Driving	5.0	52.5	21.027213	105.854795
2026-07-18 14:02:10.522	VN001	Driving	5.0	52.0	21.027102	105.854867
2026-07-18 14:02:11.526	VN001	Driving	5.0	53.1	21.026971	105.854889
2026-07-18 14:02:12.532	VN001	Driving	5.0	52.9	21.026870	105.854796
2026-07-18 14:02:13.538	VN001	Driving	5.0	50.7	21.026808	105.854678
2026-07-18 14:02:14.541	VN001	Driving	5.0	50.7	21.026815	105.854542
2026-07-18 14:02:15.542	VN001	Driving	5.0	51.0	21.026940	105.854568
2026-07-18 14:02:16.548	VN001	Driving	5.0	52.1	21.027005	105.854690
2026-07-18 14:02:17.554	VN001	Driving	5.0	52.2	21.026874	105.854691
2026-07-18 14:02:18.555	VN001	Driving	5.0	53.8	21.026743	105.854662
2026-07-18 14:02:19.561	VN001	Driving	5.0	52.4	21.026838	105.854758
2026-07-18 14:02:20.566	VN001	Driving	5.0	52.2	21.026806	105.854622
2026-07-18 14:02:21.571	VN001	Driving	5.0	52.2	21.026867	105.854746
2026-07-18 14:02:22.572	VN001	Driving	5.0	52.2	21.026991	105.854790
2026-07-18 14:02:23.573	VN001	Driving	5.0	51.6	21.027057	105.854909
2026-07-18 14:02:24.579	VN001	Driving	5.0	50.5	21.027183	105.854898
2026-07-18 14:02:25.581	VN001	Driving	5.0	51.5	21.027302	105.854952
2026-07-18 14:02:26.581	VN001	Driving	5.0	52.2	21.027392	105.855052
2026-07-18 14:02:27.583	VN001	Driving	5.0	51.5	21.027275	105.854994
2026-07-18 14:02:28.589	VN001	Driving	5.0	51.0	21.027288	105.854858
2026-07-18 14:02:29.591	VN001	Driving	5.0	51.4	21.027244	105.854729
2026-07-18 14:02:30.593	VN001	Driving	5.0	52.5	21.027172	105.854847
2026-07-18 14:02:31.594	VN001	Driving	5.0	54.8	21.027306	105.854878
2026-07-18 14:02:32.595	VN001	Driving	5.0	53.9	21.027242	105.855005
2026-07-18 14:02:33.604	VN001	Driving	5.0	52.6	21.027213	105.855142
2026-07-18 14:02:34.608	VN001	Driving	5.0	53.5	21.027347	105.855138
2026-07-18 14:02:35.611	VN001	Driving	5.0	53.6	21.027213	105.855142
2026-07-18 14:02:36.612	VN001	Driving	5.0	53.2	21.027210	105.854999
2026-07-18 14:02:37.618	VN001	Driving	5.0	54.6	21.027340	105.855045
2026-07-18 14:02:38.619	VN001	Driving	5.0	54.4	21.027410	105.854920
2026-07-18 14:02:39.620	VN001	Driving	5.0	52.7	21.027516	105.855005
2026-07-18 14:02:40.621	VN001	Driving	5.0	53.3	21.027416	105.854910
[2026-07-18 14:02:41] STATE CHANGE: Driving -> Idle (duration: 8.5s)
2026-07-18 14:02:41.630	VN001	Idle	5.0	5.0	21.027410	105.854900
2026-07-18 14:02:42.632	VN001	Idle	5.0	4.0	21.027404	105.854905
2026-07-18 14:02:43.637	VN001	Idle	5.0	0.0	21.027392	105.854911
2026-07-18 14:02:44.639	VN001	Idle	5.0	0.0	21.027389	105.854927
2026-07-18 14:02:45.640	VN001	Idle	5.0	0.0	21.027393	105.854942
2026-07-18 14:02:46.646	VN001	Idle	5.0	0.0	21.027391	105.854940
2026-07-18 14:02:47.648	VN001	Idle	5.0	0.0	21.027393	105.854934
2026-07-18 14:02:48.649	VN001	Idle	5.0	0.0	21.027376	105.854949
2026-07-18 14:02:49.649	VN001	Idle	5.0	0.0	21.027369	105.854957
[2026-07-18 14:02:50] STATE CHANGE: Idle -> Refuel (duration: 20.5s)
2026-07-18 14:02:50.677	VN001	Refuel	5.45	0.0	21.027364	105.854946
2026-07-18 14:02:51.657	VN001	Refuel	5.9	0.0	21.027358	105.854935
2026-07-18 14:02:52.662	VN001	Refuel	6.35	0.0	21.027343	105.854948
2026-07-18 14:02:53.663	VN001	Refuel	6.8	0.0	21.027349	105.854948
2026-07-18 14:02:54.670	VN001	Refuel	7.26	0.0	21.027349	105.854958
2026-07-18 14:02:55.671	VN001	Refuel	7.7	0.0	21.027346	105.854952
2026-07-18 14:02:56.672	VN001	Refuel	8.16	0.0	21.027341	105.854947
2026-07-18 14:02:57.673	VN001	Refuel	8.6	0.0	21.027337	105.854950
2026-07-18 14:02:58.679	VN001	Refuel	9.05	0.0	21.027332	105.854945
2026-07-18 14:02:59.680	VN001	Refuel	9.5	0.0	21.027337	105.854948
2026-07-18 14:03:00.681	VN001	Refuel	9.95	0.0	21.027339	105.854942
2026-07-18 14:03:01.681	VN001	Refuel	10.4	0.0	21.027352	105.854949
2026-07-18 14:03:02.687	VN001	Refuel	10.85	0.0	21.027357	105.854958
2026-07-18 14:03:03.688	VN001	Refuel	11.3	0.0	21.027380	105.854946
2026-07-18 14:03:04.689	VN001	Refuel	11.75	0.0	21.027365	105.854948
2026-07-18 14:03:05.690	VN001	Refuel	11.75	0.0	21.027355	105.854954
2026-07-18 14:03:06.696	VN001	Refuel	11.75	0.0	21.027366	105.854962
2026-07-18 14:03:07.697	VN001	Refuel	11.75	0.0	21.027368	105.854981
2026-07-18 14:03:08.698	VN001	Refuel	11.75	0.0	21.027381	105.854976
2026-07-18 14:03:09.699	VN001	Refuel	11.75	0.0	21.027397	105.854962
2026-07-18 14:03:10.705	VN001	Refuel	11.75	0.0	21.027394	105.854957
[2026-07-18 14:03:11] STATE CHANGE: Refuel -> Driving (duration: 48.2s)
2026-07-18 14:03:11.706	VN001	Driving	11.69	15.9	21.027434	105.854959
2026-07-18 14:03:12.706	VN001	Driving	11.63	22.4	21.027398	105.855006
2026-07-18 14:03:13.708	VN001	Driving	11.57	26.8	21.027465	105.854993
2026-07-18 14:03:14.717	VN001	Driving	11.51	31.6	21.027489	105.855073
2026-07-18 14:03:15.718	VN001	Driving	11.45	34.3	21.027573	105.855053
2026-07-18 14:03:16.719	VN001	Driving	11.39	37.5	21.027639	105.855125
2026-07-18 14:03:17.720	VN001	Driving	11.33	39.8	21.027672	105.855024
2026-07-18 14:03:18.726	VN001	Driving	11.27	41.6	21.027770	105.855060
2026-07-18 14:03:19.727	VN001	Driving	11.21	40.6	21.027699	105.855137
2026-07-18 14:03:20.728	VN001	Driving	11.15	42.7	21.027795	105.855086
2026-07-18 14:03:21.729	VN001	Driving	11.09	44.0	21.027685	105.855095
2026-07-18 14:03:22.735	VN001	Driving	11.03	44.1	21.027578	105.855122
2026-07-18 14:03:23.741	VN001	Driving	10.97	43.9	21.027485	105.855060
2026-07-18 14:03:24.742	VN001	Driving	10.91	45.5	21.027561	105.855151
2026-07-18 14:03:25.743	VN001	Driving	10.85	45.3	21.027517	105.855263
2026-07-18 14:03:26.749	VN001	Driving	10.79	45.8	21.027402	105.855268
2026-07-18 14:03:27.750	VN001	Driving	10.73	46.0	21.027380	105.855389
2026-07-18 14:03:28.751	VN001	Driving	10.67	45.5	21.027443	105.855288
2026-07-18 14:03:29.752	VN001	Driving	10.6	46.2	21.027416	105.855167
2026-07-18 14:03:30.758	VN001	Driving	10.55	46.4	21.027457	105.855284
2026-07-18 14:03:31.760	VN001	Driving	10.49	46.1	21.027355	105.855226
2026-07-18 14:03:32.761	VN001	Driving	10.43	46.5	21.027360	105.855351
2026-07-18 14:03:33.761	VN001	Driving	10.37	45.7	21.027373	105.855473
2026-07-18 14:03:34.767	VN001	Driving	10.31	47.2	21.027471	105.855402
2026-07-18 14:03:35.768	VN001	Driving	10.24	48.8	21.027355	105.855361
2026-07-18 14:03:36.769	VN001	Driving	10.18	47.5	21.027237	105.855358
2026-07-18 14:03:37.769	VN001	Driving	10.12	48.8	21.027250	105.855488
2026-07-18 14:03:38.777	VN001	Driving	10.07	49.3	21.027325	105.855383
2026-07-18 14:03:39.778	VN001	Driving	10.01	47.8	21.027414	105.855469
2026-07-18 14:03:40.779	VN001	Driving	9.95	47.7	21.027301	105.855427
2026-07-18 14:03:41.780	VN001	Driving	9.89	47.9	21.027373	105.855324
2026-07-18 14:03:42.786	VN001	Driving	9.83	46.3	21.027374	105.855200
2026-07-18 14:03:43.787	VN001	Driving	9.77	46.8	21.027449	105.855296
2026-07-18 14:03:44.788	VN001	Driving	9.71	47.4	21.027439	105.855169
2026-07-18 14:03:45.789	VN001	Driving	9.65	48.5	21.027318	105.855172
2026-07-18 14:03:46.796	VN001	Driving	9.59	48.5	21.027255	105.855283
2026-07-18 14:03:47.797	VN001	Driving	9.53	49.2	21.027309	105.855401
2026-07-18 14:03:48.798	VN001	Driving	9.47	49.4	21.027421	105.855459
2026-07-18 14:03:49.798	VN001	Driving	9.41	49.4	21.027469	105.855581
2026-07-18 14:03:50.805	VN001	Driving	9.35	49.2	21.027576	105.855646
2026-07-18 14:03:51.806	VN001	Driving	9.29	47.3	21.027694	105.855636
2026-07-18 14:03:52.807	VN001	Driving	9.23	49.1	21.027572	105.855654
2026-07-18 14:03:53.814	VN001	Driving	9.17	50.3	21.027631	105.855535
2026-07-18 14:03:54.832	VN001	Driving	9.11	50.0	21.027715	105.855436
2026-07-18 14:03:55.833	VN001	Driving	9.04	49.7	21.027798	105.855336
2026-07-18 14:03:56.835	VN001	Driving	8.99	49.0	21.027896	105.855414
2026-07-18 14:03:57.842	VN001	Driving	8.93	49.5	21.027776	105.855445
2026-07-18 14:03:58.846	VN001	Driving	8.86	50.4	21.027892	105.855392
2026-07-18 14:03:59.850	VN001	Driving	8.81	51.1	21.028014	105.855434
[2026-07-18 14:04:00] STATE CHANGE: Driving -> Fuel Theft (duration: 14.5s)
2026-07-18 14:04:00.851	VN001	Fuel Theft	7.61	5.0	21.028033	105.855451
2026-07-18 14:04:01.854	VN001	Fuel Theft	6.4	4.1	21.028024	105.855468
2026-07-18 14:04:02.856	VN001	Fuel Theft	5.21	0.0	21.028023	105.855461
2026-07-18 14:04:03.858	VN001	Fuel Theft	5.0	0.0	21.028024	105.855427
2026-07-18 14:04:04.860	VN001	Fuel Theft	5.0	0.0	21.028021	105.855435
2026-07-18 14:04:05.867	VN001	Fuel Theft	5.0	0.0	21.028032	105.855426
2026-07-18 14:04:06.869	VN001	Fuel Theft	5.0	0.0	21.028028	105.855435
2026-07-18 14:04:07.871	VN001	Fuel Theft	5.0	0.0	21.028022	105.855434
2026-07-18 14:04:08.876	VN001	Fuel Theft	5.0	0.0	21.028024	105.855428
2026-07-18 14:04:09.882	VN001	Fuel Theft	5.0	0.0	21.028021	105.855421
2026-07-18 14:04:10.884	VN001	Fuel Theft	5.0	0.0	21.028012	105.855415
2026-07-18 14:04:11.885	VN001	Fuel Theft	5.0	0.0	21.028006	105.855431
2026-07-18 14:04:12.885	VN001	Fuel Theft	5.0	0.0	21.027997	105.855435
2026-07-18 14:04:13.892	VN001	Fuel Theft	5.0	0.0	21.028012	105.855424
2026-07-18 14:04:14.893	VN001	Fuel Theft	5.0	0.0	21.028009	105.855423
[2026-07-18 14:04:15] STATE CHANGE: Fuel Theft -> Idle (duration: 11.7s)
2026-07-18 14:04:15.894	VN001	Idle	5.0	0.0	21.028000	105.855425
2026-07-18 14:04:16.895	VN001	Idle	5.0	0.0	21.028017	105.855428
2026-07-18 14:04:17.898	VN001	Idle	5.0	0.0	21.028015	105.855448
2026-07-18 14:04:18.899	VN001	Idle	5.0	0.0	21.028006	105.855434
2026-07-18 14:04:19.901	VN001	Idle	5.0	0.0	21.028013	105.855429
2026-07-18 14:04:20.901	VN001	Idle	5.0	0.0	21.028008	105.855435
2026-07-18 14:04:21.908	VN001	Idle	5.0	0.0	21.028014	105.855442
2026-07-18 14:04:22.909	VN001	Idle	5.0	0.0	21.028013	105.855438
2026-07-18 14:04:23.911	VN001	Idle	5.0	0.0	21.028012	105.855438
2026-07-18 14:04:24.912	VN001	Idle	5.0	0.0	21.028008	105.855437
2026-07-18 14:04:25.918	VN001	Idle	5.0	0.0	21.027998	105.855438
2026-07-18 14:04:26.919	VN001	Idle	5.0	0.0	21.028010	105.855454
[2026-07-18 14:04:27] STATE CHANGE: Idle -> Driving (duration: 38.9s)
2026-07-18 14:04:27.920	VN001	Driving	5.0	15.9	21.027975	105.855475
2026-07-18 14:04:28.926	VN001	Driving	5.0	20.9	21.028021	105.855501
2026-07-18 14:04:29.928	VN001	Driving	5.0	26.6	21.027990	105.855438
2026-07-18 14:04:30.929	VN001	Driving	5.0	28.8	21.028041	105.855383
2026-07-18 14:04:31.930	VN001	Driving	5.0	30.7	21.028118	105.855382
2026-07-18 14:04:32.940	VN001	Driving	5.0	33.0	21.028134	105.855295
2026-07-18 14:04:33.941	VN001	Driving	5.0	35.8	21.028049	105.855324
2026-07-18 14:04:34.942	VN001	Driving	5.0	37.6	21.028104	105.855243
2026-07-18 14:04:35.943	VN001	Driving	5.0	38.1	21.028116	105.855142
2026-07-18 14:04:36.944	VN001	Driving	5.0	38.8	21.028198	105.855085
2026-07-18 14:04:37.948	VN001	Driving	5.0	40.7	21.028148	105.855180
2026-07-18 14:04:38.949	VN001	Driving	5.0	41.0	21.028128	105.855288
2026-07-18 14:04:39.951	VN001	Driving	5.0	41.5	21.028168	105.855391
2026-07-18 14:04:40.957	VN001	Driving	5.0	41.0	21.028065	105.855392
2026-07-18 14:04:41.958	VN001	Driving	5.0	41.3	21.028151	105.855454
2026-07-18 14:04:42.959	VN001	Driving	5.0	41.3	21.028067	105.855519
2026-07-18 14:04:43.960	VN001	Driving	5.0	41.1	21.028001	105.855435
2026-07-18 14:04:44.966	VN001	Driving	5.0	43.1	21.027976	105.855547
2026-07-18 14:04:45.967	VN001	Driving	5.0	44.7	21.027927	105.855439
2026-07-18 14:04:46.968	VN001	Driving	5.0	46.0	21.028041	105.855456
2026-07-18 14:04:47.969	VN001	Driving	5.0	44.1	21.027958	105.855535
2026-07-18 14:04:48.975	VN001	Driving	5.0	45.9	21.027861	105.855469
2026-07-18 14:04:49.977	VN001	Driving	5.0	45.8	21.027798	105.855367
2026-07-18 14:04:50.978	VN001	Driving	5.0	47.0	21.027862	105.855261
2026-07-18 14:04:51.979	VN001	Driving	5.0	45.5	21.027802	105.855365
2026-07-18 14:04:52.986	VN001	Driving	5.0	46.4	21.027733	105.855465
2026-07-18 14:04:53.988	VN001	Driving	5.0	45.5	21.027736	105.855343
2026-07-18 14:04:54.990	VN001	Driving	5.0	45.5	21.027638	105.855281
2026-07-18 14:04:55.991	VN001	Driving	5.0	45.5	21.027524	105.855267
2026-07-18 14:04:56.997	VN001	Driving	5.0	45.9	21.027628	105.855214
2026-07-18 14:04:57.997	VN001	Driving	5.0	45.3	21.027722	105.855282
2026-07-18 14:04:59.000	VN001	Driving	5.0	46.1	21.027636	105.855363
